book,book_num,chapter,chapter_num,character,full_text,character_words,mention_appa,director,imdb_rating
Fire,3,Sokka's Master,4,Toph,[Lying down.] You noodle-brains don't know what you're doing. I miss Sokka.,You noodle-brains don't know what you're doing. I miss Sokka.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Katara,"Ooh, I got one, if you miss him so much, why don't you marry him‌?","Ooh, I got one, if you miss him so much, why don't you marry him‌?",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,You've had a good first day of training.,You've had a good first day of training.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,[Frontal view.] I have‌? But I thought I messed up every single thing we worked on!,I have‌? But I thought I messed up every single thing we worked on!,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,[Frontal view of feet. Camera pans up to his face.] You messed things up in a very special way. You are ready for a real sword.,You messed things up in a very special way. You are ready for a real sword.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,[Frontal view. Excited.] Are you giving me one of yours‌?,Are you giving me one of yours‌?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,[Frontal view.] No.,No.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,"[Frontal view. Camera zooms in on his face.] Your sword must be an extension of yourself. So tomorrow, you will make your own sword.","Your sword must be an extension of yourself. So tomorrow, you will make your own sword.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,Choosing the correct material is the most important step in crafting a sword. [Close-up and zooms out showing the steel in front of him.] You must trust your steel with your life. Choose carefully.,Choosing the correct material is the most important step in crafting a sword.  You must trust your steel with your life. Choose carefully.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"Master, [Side-view of Sokka looking at Piandao.] would it be possible for me to leave and bring back a special material for my sword‌?","Master,  would it be possible for me to leave and bring back a special material for my sword‌?",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,[Side-view of Piandao looking at Sokka.] I wouldn't have it any other way.,I wouldn't have it any other way.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Toph,[Excitedly.] Sokka's coming!,Sokka's coming!,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"Hey, guys. What are you doing‌?","Hey, guys. What are you doing‌?",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,Sokka!,Sokka!,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Toph,You're back!,You're back!,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Katara,[Close-up of Sokka and Katara with Aang in the foreground.] We missed you so much!,We missed you so much!,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,[Close-up as he steps back slightly.] Say something funny!,Say something funny!,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,[Close-up. Confused.] Funny how‌?,Funny how‌?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,[Side-view of Sokka with Toph in the foreground. To Toph.] What's their deal‌?,What's their deal‌?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Toph,"[Turns away, blushing and smiling.] I don't know. They missed you or something. I didn't care.",I don't know. They missed you or something. I didn't care.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"[Overhead side-view of group.] Thanks. That warms my heart. Anyway, I need some help.","Thanks. That warms my heart. Anyway, I need some help.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,Who's this‌?,Who's this‌?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"[Overhead view from behind Piandao.] Oh, these are my friends. Just other good Fire Nation folks. [They bow to Piandao. Cut to Piandao, who bows back. The camera zooms out to show the meteorite and Sokka.] Do you think we can make a sword out of a meteorite‌?","Oh, these are my friends. Just other good Fire Nation folks.  Do you think we can make a sword out of a meteorite‌?",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,[Close-up.] We'll make a sword unlike any other in the world.,We'll make a sword unlike any other in the world.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,"Sokka, when you first arrived, you were so unsure. You even seemed down on yourself. [Frontal view of Piandao as the camera pans across to the right revealing Fat.] But I saw something in you right away. [Side-view of Sokka.] I saw a heart as strong as a lion turtle, and twice as big. [Side-view of the room.] And as we trained, it wasn't your skills that impressed me. [Fat kneels to Piandao and gives him the sword. Frontal view of Piandao as he turns back to face the camera.] No, it certainly wasn't your skills. [Brief close-up of Sokka, who looks down in shame, before cutting back to a close-up of Piandao.] You showed something beyond that. [Unsheathes the sword, showing its black blade. Cut to side-view of Piandao as the camera zooms out and follows the blade as he strikes out to the side.] Creativity, versatility, [Frontal view of Sokka with the sword in the foreground.] intelligence ... [Sokka looks down.] these are the traits that define a great swordsman. [Side-view of Piandao as he sheathes the sword.] And these are the traits that define you. [Kneels and presents the sword to Sokka. Cut to frontal view of Sokka, from Piandao's perspective, who takes it.] You told me you didn't know if you were worthy, [Close-up shot as he stands up.] but I believe that you are more worthy than any man I have ever trained.","Sokka, when you first arrived, you were so unsure. You even seemed down on yourself.  But I saw something in you right away.  I saw a heart as strong as a lion turtle, and twice as big.  And as we trained, it wasn't your skills that impressed me.  No, it certainly wasn't your skills.  You showed something beyond that.  Creativity, versatility,  intelligence ...  these are the traits that define a great swordsman.  And these are the traits that define you.  You told me you didn't know if you were worthy,  but I believe that you are more worthy than any man I have ever trained.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"I'm sorry, Master. You're wrong. [Close-up of Piandao.] I am not worthy. [Side-view of Sokka.] I'm not who you think I am. I'm not from the Fire Nation. I'm from the Southern Water Tribe. [Cut to side-view of Aang, Katara, and Toph who all gawk at Sokka with shock and disbelief. Close-up side-view of Piandao and Sokka.] I lied so that I could learn swordsmanship from you. I'm sorry. [Offering his sword back.]","I'm sorry, Master. You're wrong.  I am not worthy.  I'm not who you think I am. I'm not from the Fire Nation. I'm from the Southern Water Tribe.  I lied so that I could learn swordsmanship from you. I'm sorry.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,"[Close-up.] I'm sorry, too.","I'm sorry, too.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"No, this is my fight, alone.","No, this is my fight, alone.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Warden Poon,"You used to be the pride of the Fire Nation. Our top general, the Dragon of the West. Now, look at you. [Drops the food to the floor. Cut to aerial shot of the floor as the trays contents go everywhere. Iroh grabs a green fruit from behind the bars. Cut to close-up of Iroh on the ground as he moves the fruit to his mouth.] Look what you've become.","You used to be the pride of the Fire Nation. Our top general, the Dragon of the West. Now, look at you.  Look what you've become.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,Excellent! [Close-up.] Using your superior agility against an older opponent ... smart.,Excellent!  Using your superior agility against an older opponent ... smart.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,Good use of terrain ... fighting from the high ground.,Good use of terrain ... fighting from the high ground.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,"Yes, use your surroundings. [Piandao deflects the attacks as Sokka runs away. Sokka grabs two stalks and pulls them back before releasing them. They whip around at Piandao, who slices through them.] Make them fight for you!","Yes, use your surroundings.  Make them fight for you!",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,Very resourceful.,Very resourceful.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,"Excellent work, Sokka.","Excellent work, Sokka.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,I think I'm a little old to be fighting the Avatar.,I think I'm a little old to be fighting the Avatar.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,How did you know‌?,How did you know‌?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,"Oh, I've been around a while. You pick things up. [Wipes the dirt off his face with the cloth.] Of course, I knew from the beginning that Sokka was Water Tribe. [Close-up of Sokka.] You might want to think of a better Fire Nation cover name. [Camera zooms out to show Piandao.] Try ""Lee."" There's a million ""Lees"". [Sips his drink.].","Oh, I've been around a while. You pick things up.  Of course, I knew from the beginning that Sokka was Water Tribe.  You might want to think of a better Fire Nation cover name.  Try ""Lee."" There's a million ""Lees"". .",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Katara,But why would you agree to train someone from the Water Tribe‌?,But why would you agree to train someone from the Water Tribe‌?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Piandao,"[Close-up.] The way of the sword doesn't belong to any one nation. [Frontal shot of Piandao, Sokka and Fat as the other three look on, their backs to the camera.] Knowledge of the arts belongs to us all. [Gives his sword to Fat. Cut to Sokka's sword as he pulls it out of the ground. Cut to side-view of Piandao and Sokka as Piandao gives the sword back to Sokka.] Sokka, you must continue your training on your own. [Close-up.] If you stay on this path, I know that one day [Close-up.] you will become an even greater master than I am.","The way of the sword doesn't belong to any one nation.  Knowledge of the arts belongs to us all.  Sokka, you must continue your training on your own.  If you stay on this path, I know that one day  you will become an even greater master than I am.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Fat,"Wait! [Everyone turns to him. Side-view.] The Master wanted you to have this, as something to remember him by.","Wait!  The Master wanted you to have this, as something to remember him by.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,It's a Pai Sho tile.,It's a Pai Sho tile.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Aang,The White Lotus. Huh.,The White Lotus. Huh.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Katara,What does it mean‌?,What does it mean‌?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,"[Cut to close-up of Aang and Sokka as Fat is seen in the background closing the doors. Sokka and Aang look back and the camera zooms in on the doors, clearly showing a lotus design on the doors surrounding the Fire Nation symbol.] I have no idea. [Overhead view. Sokka reaches into his pocket.] Ooh, that reminds me! Toph, I thought you might like this [Close-up view of Sokka offering her a chunk of the meteorite.] since you've probably never had a chance to bend space earth before.","I have no idea.  Ooh, that reminds me! Toph, I thought you might like this  since you've probably never had a chance to bend space earth before.",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Toph,"[Taking the rock. Side-view.] Sweet! [Cut to a close-up of the space earth floating between Toph's hands. She shapes it into a swirl, a star, and a splatter shaped similar to the Nickelodeon logo.] Check this out.",Sweet!  Check this out.,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Katara,"You know, I don't think there's such a thing as ""space earth"". If it's from space, then it's not really ""earth"".","You know, I don't think there's such a thing as ""space earth"". If it's from space, then it's not really ""earth"".",FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Sokka,Must you ruin everything‌?,Must you ruin everything‌?,FALSE,Giancarlo Volpe,8.8
Fire,3,Sokka's Master,4,Katara,I can't believe I missed you.,I can't believe I missed you.,FALSE,Giancarlo Volpe,8.8
Fire,3,The Beach,5,Ty Lee,"I'm so excited to spend the weekend on Ember Island. [Cuts to close-up of her, Azula, and Zuko and Mai, who are revealed to have been sitting on a bench behind the two girls.] It's going to be great to hang out on the beach and do nothing. [Places her hands behind her head, imitating a relaxed position.]",I'm so excited to spend the weekend on Ember Island.  It's going to be great to hang out on the beach and do nothing.,FALSE,Joaquim Dos Santos,8.5
Fire,3,The Beach,5,Zuko,[Cut to closer view of Zuko and Mai. Angrily.] Doing nothing is a waste of time. [Rises from his seat next to Mai.] We're being sent away on a forced vacation. [Walks over and grips the railing of the boat.] I feel like a child.,Doing nothing is a waste of time.  We're being sent away on a forced vacation.  I feel like a child.,FALSE,Joaquim Dos Santos,8.5
Fire,3,The Beach,5,Azula,"[Frontal view.] Lighten up. So Dad wants to meet with his advisers alone, without anyone else around. Don't take it personally.","Lighten up. So Dad wants to meet with his advisers alone, without anyone else around. Don't take it personally.",FALSE,Joaquim Dos Santos,8.5
Fire,3,The Beach,5,Ty Lee,[Wide-view of the group from behind Azula and Ty Lee. To Azula.] Doesn't your family have a house on Ember Island?,Doesn't your family have a house on Ember Island?,FALSE,Joaquim Dos Santos,8.5
Fire,3,The Beach,5,Azula,[Turns head toward Ty Lee; nostalgically.] We used to come every summer when we were kids.,We used to come every summer when we were kids.,FALSE,Joaquim Dos Santos,8.5
Fire,3,The Beach,5,Ty Lee,That must have been fun!,That must have been fun!,FALSE,Joaquim Dos Santos,8.5
Fire,3,The Beach,5,Zuko,[Frontal view. Distantly.] That was a long time ago.,That was a long time ago.,FALSE,Joaquim Dos Santos,8.5
Fire,3,The Beach,5,Lo and Li,"Welcome to Ember Island, kids.","Welcome to Ember Island, kids.",FALSE,Joaquim Dos Santos,8.5
